GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A009FU81	rsgA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FU82	pheT	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FU90	pheS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FUC9	argS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FUD4	parE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FUK1	J504_1098	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FUQ7	proC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FUR5	ubiC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FUS1	rutG	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FUY9	J504_1036	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FUY9	J504_1036	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FUZ7	tolQ	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FV01	J504_1034	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FV02	J517_3946	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FV02	J517_3946	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310618	UniProt		C
UniProtKB	A0A009FV09	fbp	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FV49	J504_1108	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVA8	J504_1077	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVC7	J517_4247	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FVE1	J517_3931	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FVE6	rseP	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVF0	rimO	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FVG3	J504_0891	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FVJ2	cydA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVJ2	cydA	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FVK1	gltS	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FVK7	eno	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FVK7	eno	located_in	GO:0009986	cell surface	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0310	1310605	UniProt		C
UniProtKB	A0A009FVK7	eno	located_in	GO:0005576	extracellular region	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0243	1310605	UniProt		C
UniProtKB	A0A009FVL2	mrdB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVL2	mrdB	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FVM7	J504_0998	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVM7	J504_0998	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FVR0	J504_0840	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVR0	J504_0840	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FVR1	hisA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FVS1	coaE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FVS3	J504_0959	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVS7	kup	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVS7	kup	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FVT4	J504_0803	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FVW1	ktrB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FVX2	frr	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FW10	ntrC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FW26	infC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FW33	rsfS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FW59	J504_0844	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FW84	J517_3696	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FW84	J517_3696	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310618	UniProt		C
UniProtKB	A0A009FWC3	J517_3662	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FWF6	J517_3621	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310618	UniProt		C
UniProtKB	A0A009FWH9	yciB	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FWK1	thrS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWK7	J504_0658	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FWL0	ung	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWL6	glcB	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWM5	J504_0756	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FWP6	rlmB	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWQ0	ccmA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWQ4	hisE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FWS5	J504_0601	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FWS5	J504_0601	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FWT0	J504_0618	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FWT0	J504_0618	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FWT8	J504_0598	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FWV4	J517_4219	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FWV5	J517_3525	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FWV5	J517_3525	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310618	UniProt		C
UniProtKB	A0A009FWW1	J504_0555	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FWY9	J517_3500	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FX01	J504_0667	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FX04	gidB	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX09	J517_3498	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FX09	J517_3498	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310618	UniProt		C
UniProtKB	A0A009FX20	J504_0646	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX34	J504_0633	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX52	rimP	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX60	nusA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX65	nuoL	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FX67	rsmH	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX70	J504_0597	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FX70	J504_0597	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FX75	J517_3455	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FX77	murF	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FX79	yfiO	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310618	UniProt		C
UniProtKB	A0A009FX82	J504_0600	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FX82	J504_0600	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FX90	J504_0599	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FX94	pilB	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FXD7	miaB	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FXE0	pssA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FXE3	surE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FXF9	efp	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FXK6	pcaK	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FXK8	cysS	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FXL1	nuoH	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FXL1	nuoH	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FXM9	J517_3315	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310618	UniProt		C
UniProtKB	A0A009FXN1	nuoK	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FXN1	nuoK	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FXN6	nuoJ	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FXV2	J517_3272	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310618	UniProt		C
UniProtKB	A0A009FXW0	J504_0294	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FXX1	panD	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FXY2	J517_3243	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FXY9	J504_0319	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FXZ4	J504_0298	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310605	UniProt		C
UniProtKB	A0A009FY02	J504_0326	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FY15	J504_0311	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FY15	J504_0311	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FY50	fusA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FY56	J504_0236	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FY60	J504_0178	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FY71	J517_3202	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FY92	J504_0217	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FY92	J504_0217	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FY97	coaX	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FY99	prs	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FYB0	yeeF	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYB6	J517_3183	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYB6	J517_3183	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310618	UniProt		C
UniProtKB	A0A009FYC4	J504_0327	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYC4	J504_0327	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	1310605	UniProt		C
UniProtKB	A0A009FYD9	lolB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYD9	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310605	UniProt		C
UniProtKB	A0A009FYE3	J504_0152	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FYH7	J504_0212	located_in	GO:0009279	cell outer membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0040	1310605	UniProt		C
UniProtKB	A0A009FYI6	J504_0154	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FYJ5	J504_0209	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FYJ9	J504_0237	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYJ9	J504_0237	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FYK0	rrtA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYK5	ffh	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FYL0	plsB	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FYM2	J517_3118	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYM5	czcA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYN0	J517_3112	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYQ5	J517_3106	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYQ9	argC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FYS2	corA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYU7	J517_3968	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYW5	J517_3957	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FYW9	J504_0036	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYY1	gyrA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FYZ9	mgtE	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310605	UniProt		C
UniProtKB	A0A009FYZ9	mgtE	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FZ26	ureC	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FZ31	J517_2992	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FZ35	adk	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FZ40	ureA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310618	UniProt		C
UniProtKB	A0A009FZ63	ttcA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FZ68	J504_0028	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FZ73	dapF	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310605	UniProt		C
UniProtKB	A0A009FZ81	hflB	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310605	UniProt		C
UniProtKB	A0A009FZA6	yveA	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
UniProtKB	A0A009FZF5	J517_3846	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310618	UniProt		C
